user_id,year,num_friends,votes,num_reviews,avg rating
YJ9oyi2BwqXwxl3DKoKHdw,21-03-2007,961,768,643,4.34
FTfr7IJurqo_Ika3NoZ-Kw,17-12-2009,377,1316,282,3.82
c56oZZbK3bt8vFA8lz4wfQ,17-05-2011,290,1012,301,3.8
6LShTvNYlP_Z4k-xnNDm4g,14-03-2008,395,3362,367,3.36
yIj3DxyTtNr9gV-g--9oqw,23-10-2007,1068,3722,665,3.8
JQhJdV-Y9hxGf306AlSjYg,25-04-2007,372,973,224,3.96
JSzIwMqdSI74_ztnbWzsEA,12-06-2012,292,3239,640,3.5
9pBP0RUGWPOpXbYv5HuFGw,23-01-2015,655,14156,1201,3.37
l9-JZxb_lk0103-sMcoXoA,01-02-2012,534,786,213,3.8
m5ZzJCO4C_Ee5eUj3h2v_w,06-07-2009,386,1162,174,3.82
4LttfktRgAF_0Bunsyv9BA,21-06-2012,236,22966,306,3.93
Xq4F6XlABCRO8gBpcJVjPQ,26-02-2009,753,842,264,3.91
1Xw0qrx8Oo0MXIrYY9eTJg,22-06-2009,815,878,368,3.81
bLOgQjED54Ephk3K9I0FqA,05-05-2010,151,1507,192,3.32
Ybw3b1ridITacJXCDnNtvg,24-10-2007,443,4091,228,3.8
OzPoqJ0TDqNCOVm1vGPQuw,29-08-2011,335,5042,452,4.02
MSbNzOfSVAfa4XgppUwgCQ,01-02-2011,173,1053,513,3.81
ksBkzFRMOwtDiW7KMyEkYw,15-11-2010,1285,1580,168,3.55
taU-uxYwYs3nywMkVm3ELQ,17-06-2012,1935,2853,269,4.09
csWwDC-ALUmvAdWLCTZ5-w,03-06-2011,474,43164,320,4.56
pOsSRzm0ZOXE9FcJ5pWxYg,20-09-2006,1520,35712,830,3.94
5rLDVp1xkqAIAQV11aAhNg,06-08-2010,612,975,383,4.22
dQ9-MQF4oQhAOrbIhWpz8Q,10-06-2009,427,1222,233,3.22
HtewfIDJCsL3b4AY0Ukefg,21-07-2010,835,7980,222,3.96
9z87JubGpLEvl5nYRyXB2Q,21-09-2005,652,15998,328,3.66
NfnKx3z7zFottS3yHabw1g,23-08-2009,322,4241,236,3.62
riWDgbauId8TK7YFVgMNJw,01-06-2006,422,5501,797,3.38
0hAc_xJMHrZ79Is6rK_3aQ,07-09-2008,366,1120,176,3.83
eR1CZx03llpP772vYfm0Rg,01-08-2008,920,1673,520,3.75
3C3zSdJyals9cpa9meBz6Q,13-11-2012,2251,7162,616,3.32
eW-IQGFyOcqg-aKuhxKf3g,18-06-2008,2282,33690,779,3.85
lzmuDdCxM2_ERbxzZNikXg,06-08-2011,530,2176,871,4.21
pe71QlTylW-ViRmMt-jQ5g,07-04-2008,204,798,344,3.8
LwESYdXHZYBeQafiNIO9BA,16-03-2008,235,862,395,3.74
vn7eoL9jEF9kCu2eUdMWfQ,14-03-2007,158,5089,295,3.83
aRJH2Klt-Y4DVjVMLsbcOA,10-04-2009,242,5553,317,3.68
9zoJpon1WtaRO0Q8g4NFxw,12-12-2008,358,1151,724,3.92
ZBk_rQDvquYrgXtAN4hfQA,24-05-2013,999,4689,415,4.39
JTErzlUH2BKp0J4_CUQk9A,29-09-2007,668,3090,427,4.42
yiI7Puim7z2c-qjjn1hx_Q,24-03-2009,604,2958,310,3.41
ens7LiIE4Cs4RjW5Mz65Mw,05-04-2010,4589,1229,482,3.71
w5vtDqybAMmlqOBZiZMdPQ,26-03-2009,479,1215,181,4.16
I4BbW4a19h2IItNOoToDgA,18-07-2010,516,909,213,3.69
OZRhAe-La1bX2xhLGJujVg,21-11-2010,2202,15892,181,4.16
cRmO-LQvGPtdqj_ZG1c98w,03-04-2010,534,1373,262,3.91
ilY6DmBQLwDWsYTSF1E8pg,08-10-2009,443,2247,167,3.82
Z0nW1SR0Uva4fOaZzslLBQ,01-04-2010,229,1661,325,3.77
URHf5mueYVR0vGuVPr1oUQ,28-11-2006,196,1315,460,3.79
z9MozWK9f7C8p3Gj0uOiHw,17-10-2009,388,703,237,3.91
lnDP_h7cGYS3yzjkoCbtwA,12-06-2008,647,984,393,3.82
3yeBxgUCl6sXtn2GTX1UNw,15-09-2006,309,2959,504,3.78
qhLQ2DKuvxLiwyUMHAbzmQ,19-09-2007,315,2557,439,3.73
A4HNP067h3HAjDsTm5XN1w,27-01-2008,336,1404,277,3.51
t4gS5xEtSswHXJcogB-vgA,10-03-2011,258,1326,204,3.63
J84ahWfB4NM32V2EOvYQjw,18-05-2009,189,3692,319,3.57
f8QWAWj6YWEE6k5Eewd4yg,16-12-2007,241,1773,359,3.74
NAH8YYMRDszNoZq0IagTlQ,18-09-2013,959,752,262,3.65
CO9IQqkqF7ulIkj6L34BlQ,30-07-2010,786,3336,493,4.13
NSCy54eWehBJyZdG2iE84w,28-11-2005,760,1455,163,4.03
#NAME?,28-10-2008,756,2753,372,4.09
BBdRlIK_eeFhdl4EL1pLAw,01-10-2008,1300,5549,576,3.99
Inkxry_73bD4V5tnI943qA,12-12-2006,277,17994,441,3.98
k39ZWWkevk6oBuf1nqyttA,17-02-2010,927,3719,561,4.17
We9qK9M-oI6LUULbQo_InQ,25-08-2006,476,21901,829,3.5
_QyxWXoCVVBvNUl6s9u9lQ,24-09-2010,381,2247,162,3.84
#NAME?,12-06-2010,564,1230,537,3.76
00umt4xnFvEWEN6vEc5RBw,21-06-2010,218,1942,160,3.65
GuNBz3pAXMxfB2SBd5qeuQ,20-11-2006,353,737,385,3.78
C7e95R6RaqmHGPnBSCtpvA,19-05-2011,194,4737,207,3.76
cn8QM544HoZmrOEaHx0biA,09-02-2013,251,2972,245,4.04
Pf2u7vmPIL1kFTqe_QIKPg,05-07-2011,279,13081,313,3.64
LfTHtJSsQjP2V7gDbXu_iQ,04-10-2007,331,2370,180,3.93
ZNJiYLz_6udX3ljXPZ9FJg,24-06-2006,336,11457,392,3.75
iyQzfmwZj8YlOxQdzDtlvg,13-04-2008,353,1423,232,3.99
1e_HNytTgOqVh0yw5xkLxw,01-12-2008,157,1278,337,3.61
yOADvvEUHheLZs1BSoxTDw,18-05-2010,151,1533,187,4.31
BvmQlN2khHCcowR8cUWtBQ,12-11-2007,352,1956,223,3.85
mD8T6tegVU9v06osh8W2sA,28-09-2012,1061,22693,427,3.71
chVo2VgT9RBEb60DCGjEIA,22-04-2013,365,2868,239,3.82
OTA-qLc1v4M9hA7rJXiCTQ,22-05-2011,665,68645,286,4.27
jwbcs_eQ2QznrOyMuqz1LQ,26-11-2010,2843,69229,1070,3.97
qlJVwqTNPKDv91NOfi0k9A,05-04-2007,222,768,790,4.28
94H_GpNYcCeDvBP3XCmusA,04-08-2013,404,2220,342,4.22
h9YBKKrNJZHFZB_wiyIjRQ,04-08-2011,1068,2401,197,4.05
pEb2Gx5IMdDfZXHe-coXMQ,13-06-2010,1076,33717,834,3.75
w0Eb3PnZFiyQdWqXYKnx3A,22-11-2009,287,1375,382,3.87
od9fc9SykBJCYQV__hqCLQ,16-04-2012,220,1389,487,3.78
pwuBqBf6VnC0JPTHP18Tfw,29-04-2011,514,1108,300,3.7
bBd8sOgkhbaEeZHjczV8ZQ,23-02-2009,392,2684,345,4.34
fIfKT5J7OWnr_sNP7VKkAw,30-04-2008,2359,1838,711,3.91
F3swTsmAQ5u0vLZFKtkG7A,29-12-2006,1395,6656,1103,3.66
CxokSknwJgvxMmbHPdS0tA,15-03-2011,1376,1110,1923,3.98
hgihRfRGt7JAmU7W34so7A,29-08-2007,436,775,795,3.85
_Snvv_nGfpctBG4OOWwGLg,10-09-2011,510,970,479,3.79
UKsBKla6IjgOeKe_UC5Dbg,08-05-2007,448,13747,443,3.93
pV-zk27LoaY3sQiSr9kImg,08-03-2009,189,1497,431,3.37
LuijV0J5TEiQn7c4eW6ttg,27-03-2006,474,1039,653,4.22
Hnu5s_myOZZIS2eny7liVA,11-12-2008,449,10564,1228,4.05
AjCJZ_Ns1vJZ-GvTe3kbfA,06-08-2010,240,737,231,3.74
zR2iAdGWaqN2dq4O-jBZBA,28-10-2006,153,2232,307,3.76
9VJa4yxtnLct0pN_1RcD_w,11-08-2005,970,3396,2033,3.73
eyx42e79U0UEIqWabS1GEA,30-09-2010,1616,100032,468,3.59
tDr7zXbcRXWOK8Lhf34jQw,16-07-2011,658,2526,250,3.6
AhntYDYezxv6k_YFPdBRTg,28-06-2013,1264,5367,321,3.8
6VuzidZ0JeozC9XdS8W4kQ,03-11-2008,158,937,317,3.62
HMp1Y1cSVHsIPClJBx_6lw,16-01-2007,1126,15116,424,3.84
vALpp2IgoeeyiRoH1qRMuQ,13-06-2010,388,1880,326,3.82
6I042PLRiYub7RvufcqjZQ,28-11-2009,520,14282,371,3.89
VXt9KWKNUMMNkkCzhHVr9Q,03-09-2010,386,1585,540,3.52
ArhrVkYGh4NIMFb5gLUfaw,30-04-2009,288,1501,477,3.65
HRXCDZeC7_a5rOCnwTftWg,12-10-2013,310,6333,627,4.17
eSQCuwGKu2AIwDULTd2bcg,20-07-2015,1325,11035,233,4.09
PWnopFcjodCZPytbDJdZUA,31-01-2008,324,4831,464,3.17
cciEFmYlnR-Uff7xe-JoHQ,22-07-2006,172,13287,419,3.66
uI_GEh8WnhlW8kkbO1dZXA,02-03-2009,553,14983,230,4.22
3o09Ya5VcRVMN3b2szZvkQ,19-05-2007,232,2001,560,3.87
uf57PZhQWo8gAsQukDIXJA,30-11-2009,175,2539,355,3.49
kAz-mxMO6EP1EVXerkwyTg,03-10-2008,381,816,252,3.27
zacONW61-GjaCF9h5_icgA,01-04-2009,815,1231,252,3.76
LNooRhqlM6ebjgm5KT1KLA,27-07-2013,715,5083,431,3.55
qgUGwcSauvEw5UFaIAr5Yg,18-04-2013,514,1363,229,4.02
hGxh6OiANg0E3X3OpChtrw,30-01-2011,329,4507,262,3.95
Lr3Nlbzp3b31KooZPvrrdQ,30-05-2006,490,3247,626,4.04
qWOqPXPcaz_vz_ki2n1I8A,18-04-2007,271,836,483,3.86
onXQyLokT4mdI7Ac10-kPQ,25-09-2009,423,5111,271,3.64
glLl_89bcfvbER7AcwsfRg,17-02-2009,426,9968,1000,4.03
ZnVPP4sofdkrgsoBGNCcqQ,22-12-2009,272,1202,322,4.17
4Te5XClBnYg0MRiEjeSm8g,26-07-2008,365,5450,373,3.78
pILwv96yeZsmUjglRsSuDw,11-04-2007,358,4929,828,3.79
_HabTJxnV1kE7mW8Z_vCNA,29-12-2010,474,2252,616,3.96
Amc7J0F3KeAKzOOQrlpqog,26-09-2009,929,3939,1135,4.09
pKEKIzZnAW5uu0DEzlYxTg,27-08-2013,1080,3583,1123,3.7
o4AJoiOcHk7KGZfhdpOL2Q,08-10-2010,307,2623,546,3.44
bRa5YawpNlrClzbwGy1hCw,11-05-2007,244,4300,341,4.03
xwl2y07XKYft1Y3A2PY6Vw,12-02-2007,188,1354,243,4.35
q1Ib3oWMJ00p4XJbfoQxvg,20-09-2012,198,1996,410,3.62
K2hRhu2g-LR4qpxDsaAtzQ,31-03-2009,587,748,663,3.92
dCnxB2z1p8EqfM8jkaa-vw,25-07-2008,240,3312,1006,4.17
H1x-M7zrDWbtnSAW6ZZznQ,25-04-2010,370,43095,976,3.56
Rrmb6UQUR-U3an6wy2h9wA,02-07-2008,860,9272,299,3.7
zsneZqcM5YSxzQh9xEiTGg,28-04-2010,534,21484,218,4.01
CFL1vDhDfriHesGPJX09tg,05-09-2010,165,1238,214,4.15
o9Ez0unDH1XninHhs3h2Fw,04-04-2007,342,8746,291,4.1
qs8q8a7znZUseGkOepNf_w,28-12-2010,443,2911,605,3.92
mAP7bxt7TFVjbo5eAZwbug,15-01-2011,917,55886,455,3.88
pbKfdHLOl33R3uFHY2ncyg,19-08-2008,441,1286,328,3.92
OJMaLK34O32l39MqlIu28w,15-02-2012,1049,8213,506,3.87
h8ywl1kiKRvcEzemFOugAA,27-08-2008,194,1157,177,3.75
#NAME?,28-11-2009,624,3840,626,3.99
AdaWmjR95D6pfdcwcET_3g,03-08-2010,198,4433,255,3.34
SoSXpQnvb6or32rb3oy77w,20-04-2009,198,1248,353,4.01
SxY4qXVBMgaTQwEUzkSdFQ,26-09-2006,758,2796,602,4.16
Y3G6XeZ589qu4jY3aiSyUg,16-11-2009,185,1136,369,4.12
lP2MfGE563YD6tD_egSZYw,28-08-2011,329,4178,559,3.59
XPOx-mCubVGQ1rRknztFtw,15-05-2005,292,3714,308,4.16
G45p3odftGYzPRkFfCWhVQ,30-04-2010,393,1180,360,3.36
7IP8KOkPNncenRib2QVsLA,05-04-2011,1913,28574,177,4.3
#NAME?,29-05-2011,1453,2444,641,3.89
A-HI7Mcr_-SL60T3WvSjiQ,09-10-2009,596,36096,515,5
Q_6Eu90uTD5i0hCJ3Mi7Wg,05-05-2008,200,1507,166,4.21
8pONVRF4HDD9ynt5lCynTQ,12-07-2005,600,5233,1142,3.94
-9bbDysuiWeo2VShFJJtcw,05-02-2009,1338,2296,350,3.95
vF_63_AW2iAleOeVkGjjwQ,22-12-2007,337,3453,796,2.84
gMby-3GBgZ5TefB3xfT9fA,09-05-2013,1225,1166,536,3.96
JI2HPIivGVUFVdTo3uXoYg,27-08-2007,590,2072,1284,4.37
qwth17LN7Pz-XWRRm5_QJg,06-05-2010,1022,5233,395,3.54
XK0WSC_Ln9u-sw0J0v6EKA,19-02-2008,300,982,319,3.59
1OocYCAZixwbAXueW75FMw,18-01-2006,830,5703,803,3.91
5xyUUCEtv0fLEQrmJuZnRA,09-05-2009,474,774,298,3.5
WGy98ftApSKJqgcPQR8gKA,11-05-2012,386,1026,340,3.99
33Izk048MTOBBoZOmUiqBQ,24-07-2012,350,1382,241,3.72
#NAME?,02-09-2011,320,928,219,4.59
7MnARDva11VuOVV02EQ54Q,24-07-2006,552,13871,191,3.62
OiGy0-KqlglLpnMIIGy1hw,29-12-2006,759,51684,167,4.17
m_ZQwLLAxtfQbw9szyTrUg,28-06-2008,326,1730,355,3.56
o-0XHb0EcTZjahPaW68rOQ,02-08-2006,347,793,408,3.8
Ds5wjmx_c4P7EeaOy188WA,19-02-2008,497,2554,355,3.94
n-tnLvDl95IyxvCSRhIUZg,02-08-2009,168,900,183,3.9
t2PbWNkBv9QT1zfIQtWbSQ,18-12-2011,179,11159,396,3.85
ZOx0CxL22g5TRvo5wieDBw,12-03-2008,1245,19364,394,3.71
ci7Q6NvXQ8UZrBHusVX18g,18-11-2009,2953,2094,1006,3.19
5ITdf0mnklCpIUenv-5LWw,15-10-2008,296,5304,1008,3.94
GNTpscPNGmhea94MSJDywg,20-12-2013,1021,1680,200,4.4
pVf-OLMqNG56cTtrNjiGZA,22-06-2007,877,50341,530,4.33
sKZ_FtE-cPzX9eGNQ0Mltw,09-12-2013,345,982,342,3.57
RGbUjgx2_KkLYQv_KOfj8g,15-05-2012,227,1040,294,3.77
PZFrRD8EHsd3WLzDOYv64A,11-09-2007,414,4289,592,3.98
SPdN031iJdii04bFuKKdIA,05-11-2012,152,763,235,3.58
QsmOuB_7oSFPaaJLDT5oeA,05-06-2011,423,1810,328,3.78
eHtvxIiga_BgddCqLgyV0g,08-06-2013,404,1559,248,3.8
tbI8YO0O51Mrm_yIiD9Ptw,09-03-2013,467,16620,425,4.14
cYNxzDFAnRF09KcjfslxfA,28-05-2013,267,737,175,4.04
ighhuf3rAKgKI2E-o9WDXA,16-06-2007,190,1120,649,3.68
Fcig8YnnowLD3ktJpN1mGQ,10-10-2009,175,716,453,4.1
OBg1CvpwQDPOSFRE4izdyA,07-08-2014,476,901,344,3.85
NOvbwDPu0FaS1SpkXvHdAQ,01-04-2013,214,10786,254,4.09
Syt_iQqW_c9T2_lrvsddqQ,27-06-2007,901,92401,970,3.87
Cc1nCwhvA7UxsRnBE-FLCQ,03-06-2006,216,4464,585,4.02
9xi0QUx4e-HCMO1FifqDgg,05-01-2009,650,3453,485,4.16
jgjuQCjv8sJlDXxYyaFKBw,04-08-2008,1052,24439,323,3.69
fB3HGlmcVlJf0YNbBKCSVg,07-06-2010,373,1973,393,3.84
PZOf15ZMAjmvRTRe2p7W1Q,02-10-2011,715,1819,346,3.9
ydrvbCpOpxOU2Yyo-vDByA,21-04-2015,461,1030,180,4.03
NusjNzHviOnJIZ2BJHPC5A,10-04-2008,171,3822,186,3.61
pJALqPYTjzoV9xpd34WB6g,09-09-2008,545,1166,476,3.49
gtkJMWDfspFAnmX8ENPMtQ,03-06-2007,478,725,384,3.46
KOVqZ1GEVMnQwqoWxugpSg,03-10-2006,151,5942,730,3.38
EcNS3VUpK_PcO0vpz5P0_A,12-10-2011,601,1257,294,3.84
aKpDxMoGOZWETb-9aqdU-w,22-07-2010,707,1860,185,4.2
G6DsO7ViO-XX7_xQF4Y3OA,28-08-2009,969,2851,158,4.31
FUgNshC9iw1roEB4A_GNEQ,31-03-2012,358,1759,447,4.22
#NAME?,02-02-2011,298,3146,256,3.99
WKXB06num_qLlTbItz9wiA,15-12-2009,1021,55806,897,4.05
bXjywxQEN-TPs99IG2s6EA,18-03-2007,403,6983,332,3.58
84t6jpyclA55TMfMV0X0kA,22-09-2013,2309,4472,382,4.08
ea_Wwhznhj-rxb1ueZgYZA,09-12-2007,576,33446,276,4.28
s9Tz1t1Dem16-lVlNfdS_Q,22-11-2006,2330,2691,470,3.99
u5fnrkB6fiQkHUo27rJMrw,27-04-2009,717,8034,409,4.03
BeDc-akymhhhkjEewbY5JA,08-11-2006,201,2417,290,3.33
JCsPClbEfVrechmo8yZoWQ,11-01-2006,190,921,207,3.94
i5kbTB7cb5KOcuOX6P3Y1g,18-06-2008,592,1163,386,3.7
NzIBKVnHptr5BBxXa0B3_g,21-11-2009,517,3788,174,3.99
44Gtfu3YEUIev9PcVESNTQ,06-11-2008,305,1138,163,3.79
XECkHnSNZvO3UhwKl2K9BA,11-10-2006,166,911,310,3.81
kd04Y_VyQzuEhKyvhCsPXQ,06-10-2010,530,3877,214,3.66
YYLDPgetN_4NoPW_tWlkYg,15-02-2008,400,1038,503,3.64
GMxzcQwOAbCKnoUVm5fwpA,19-01-2007,404,2610,1404,3.75
TbXMSZIGqpvbXL7BFRHMUA,03-02-2011,483,834,362,3.54
#NAME?,19-02-2013,405,840,285,3.84
5BbSMgf4mtFSxZslxHL89Q,12-03-2010,287,945,401,4.09
4DVjcB5OjnxLyT6sQqX1_w,26-09-2012,580,3982,151,3.75
l3S1srqK1CvjB_S4r-ZBeg,20-12-2006,1043,2952,706,3.85
WGBpuJBQ1FqRTxM8J5BBHg,15-11-2010,864,42520,688,3.49
sR3vq6nTP9s_hqBTPDfnmg,28-04-2007,1438,5178,283,4
44mwBk278vU2VNrwPPJQNw,22-02-2013,389,4856,387,3.85
574x3ezQTKDSsq37bi3HPw,07-12-2006,849,6179,883,3.79
_n40AvOlP7bZi3qcljaMyw,06-06-2008,576,12662,403,4.11
AeRuFuddgPh9pxmBVFIUaw,15-07-2010,1428,8401,1127,3.94
Y9uxvV7WL9R01eGxNXZsGw,18-12-2008,314,1099,256,4.01
4jMk8LGe8c0U4lN5z7rbdw,19-01-2010,317,1051,253,3.98
0nwGxhxTX_1l0zchn5PBJw,12-01-2006,309,14339,245,4.13
FGkySKSuG6ZjAkGXlsMVXw,25-07-2008,229,2154,630,3.42
OGLkivfkMESvh-2Fkg3bjw,04-09-2009,1137,3558,778,4.14
oSl-Pzu1NdXIWlZfuUAuGw,25-09-2006,405,1261,238,4.07
d89lRBtRUBqJSCttUXvQTg,27-06-2007,330,2869,590,4.02
m3ZchjhKZS-VvYCgvgMp4A,03-09-2011,344,10080,236,4.02
x7Xta4jn4DFjihDL4E7ykQ,16-02-2008,224,1133,255,3.76
lZx_XOuL5wACxaNtby4JEA,19-03-2012,407,3380,389,3.71
yjB2Qk3laqrWqyBZ640k_g,01-01-2011,703,1241,833,3.57
jLa4R-IEtf40RjTwDtZ1Bw,09-11-2005,220,1173,398,3.38
Qrza-_Tu6MCBYZ4B1M06pQ,27-05-2005,330,3396,504,3.88
nZlNuBzStIW4thC0sHgyEw,18-10-2007,174,1988,227,3.55
71h2P18M0DLjIDQR7uNlgQ,27-12-2008,986,1184,441,3.58
iXJE2YB4hK0OwPwzPcPdJw,09-11-2012,634,1027,345,4.05
mN8m1fjX2JK8wqVv-kxxkA,17-11-2010,690,1815,241,4.22
X0gSGnmpw4bKi4G_Unl3yg,26-01-2013,203,2134,264,4.03
7Mqmlvut75fP9-VgR9XIaw,19-01-2010,886,1142,477,3.73
9jT0y2E4QJxTxr6PXLke7g,03-06-2012,254,21217,169,4.08
rIULvIolZ4v30SI8F4Pu9Q,29-09-2010,458,991,338,4.03
3aAAJqybpkD0pc7WvmY3Rg,31-07-2009,800,3845,395,3.4
SIl3M335--lcq7Y2Xrxf_g,16-04-2008,380,23432,550,3.43
WOWnFwvuu-IFJaA_oHwPqw,08-06-2007,622,12401,198,4.13
ydQ8SD98-6XJ42-x52H8gg,01-02-2008,240,799,235,3.43
2b0jiBMNEFISY8fRDqoKEw,04-09-2011,286,800,257,4.13
crasIKQMgA3QIoNkQA3C8w,14-01-2008,1644,30202,664,3.95
uUVrIQ4f6KcIOO6xA0cgjA,05-01-2007,433,2756,573,3.57
wnrHhjDpQk5uLUK7Iku75A,29-10-2009,164,7583,239,3.84
2KngCXOz9cq1wQdl1b57WA,14-12-2009,1134,6580,461,3.42
U6PGMWYyV1GpNfgS_4OiVA,26-03-2011,334,890,186,3.56
JpqpWvBQnJREquIQKvLfHQ,26-03-2012,196,891,244,3.64
9WEZkKpMnsk_nQtOYCOMMA,20-03-2007,214,1134,237,3.72
5e4gHypPjeelfSOL6Y01vQ,09-04-2012,509,793,178,3.2
oDa9wgyowQiKkgTG9cPNJw,07-01-2007,982,1207,1063,3.66
nlufIjMa__k4V-f-Qs5vig,09-05-2009,265,4216,442,4.04
hai5FdTAK8jP11TynSaBGQ,03-10-2008,257,3355,501,3.68
OitrGq9nJqd0PeqSf3AcLw,16-02-2010,437,1235,243,4.02
cRonkYAwS6c3XehTH7dxtg,01-02-2009,588,1460,228,4.18
RJEUNxyDStzi3RP0cVGVFA,10-01-2007,225,1476,359,3.3
uWBdcZ54-cpE6jug4TUFyQ,16-05-2008,182,1254,178,3.87
17P2jIstE8RW_u4JO7KEbA,30-01-2007,249,1476,398,3.6
G2yIrMZIQymVqNv5uvbIZg,08-01-2012,749,834,479,4.1
LCTTt-H8FKCVBHMRGlZ2vA,31-01-2010,264,913,225,3.52
2i46aSHFa2rYbkYDlBD_mw,24-02-2009,260,807,213,3.73
J5J0v-WShT2NwhTRIM5SnQ,14-12-2009,869,1117,231,4.11
s9j5w5R0Rx7FlVIzl3fiRA,24-07-2009,818,853,363,4.21
BIdFgt_4owlS1VUcTuZ4fA,10-07-2008,516,2379,635,3.74
LeUQnmx7UP7fnjnujCGSlw,31-10-2015,925,31930,252,3.88
ETI4KOxJapBqCBCq0BnvrA,16-06-2010,465,5547,622,3.82
4ICiL7l658Mfz3dm5YPu2Q,24-03-2011,293,1162,190,3.9
ShHLepe-SEDeWJRHwMBjPg,01-01-2010,175,2050,203,3.81
nuG5UpCvswNdDXJP_Efl8Q,01-02-2008,513,1261,350,3.77
TvfY2_ZE6XPFu_OYKY3O0Q,03-10-2012,418,1738,153,4.18
jkiinjUy8RUZKzW5gBpXNg,24-10-2006,362,2268,631,3.79
LV0tWvAuDUkjNhfrhj5JFQ,12-11-2008,461,827,836,3.47
jBdZdUys54BtL5R-_xNM_A,02-09-2006,1303,5315,388,4.41
jgi0iam1b2XEqYAQBP7NRQ,02-04-2008,194,842,610,3.85
FYhBWQ1tX9rRnC5vx1bWxg,28-10-2013,407,6258,471,3.83
PauNerg-kHRpoqLwB6F5CQ,03-05-2007,338,15008,879,3.52
6-xqXMb_6F9JuzEGVblxSA,29-11-2014,1016,4228,283,4.37
qHgwbkHQGYHYhyQwh1Ex3g,08-01-2009,343,1473,422,3.88
#NAME?,29-01-2010,336,31537,260,3.76
AKyqb9QOogyJOPAmkVhWtA,25-04-2010,478,2918,239,3.85
mBruzuCXfVQ3gug8H7EgdA,09-05-2007,880,200847,1233,3.74
9tav_Og2maRV0ZRZs_fSKQ,04-04-2013,517,1719,417,3.38
2hp0V1BQqcF2QQxXvIj49g,26-02-2013,501,9182,289,3.91
Mpk9Ez93CGqyknA8Qwd9kg,06-05-2006,269,1219,269,4.05
INxvh4Rixsdfzh6PcWc_pw,22-06-2011,5138,1019,762,3.53
U7zUJUsuKPZr7ydskd6TUg,01-04-2006,926,921,305,3.83
DC3dWmmiExUeil94ns4TDg,30-03-2009,705,2306,196,3.98
mpIVWOUG_ndrC-j47ap2kg,25-02-2009,180,1018,195,3.92
3MMTwPtpiMlBDe-p07XK9A,07-09-2011,1592,34398,1019,4.25
8k_jguWaCEYzvPK0LWKV8A,17-05-2010,322,3812,443,4.11
8W_QU97yU4x9UQtC0YGZUg,12-11-2011,682,1019,329,3.8
WF1o6AyXm6-NovD5dFnMOg,06-08-2007,1526,5323,369,3.98
ZtKll2ySQfGftaXqAFe8Zg,07-10-2011,309,4039,197,3.36
R7C_PGUiBgJbIgXNkk1I1Q,03-07-2014,1733,51105,168,3.89
EPN5VVCDfBWxDcP8TXbM_Q,13-03-2008,921,11692,170,4.15
8dhzj7Ulwf5iI835LjHLvw,29-09-2008,368,983,533,4.14
yBEMWCWRIL8VezgUJ-jHLA,09-01-2008,367,736,317,3.36
LT5ZuJ5X49uE3hlZ7teJPQ,03-06-2010,240,4114,177,3.55
SPbdGX1c5q2UoFngJJVvRQ,25-05-2009,245,3984,465,3.74
l-C8hPeB_X3Zf6pSFIReeQ,26-04-2006,1549,28896,907,3.83
9tYha5_vrZne-hHC9Mj3cQ,14-08-2007,570,7178,336,4.18
oGnUEFn4YFJqI41Jl7qEWQ,21-04-2012,1843,4592,203,3.46
DAf3UOAONCpgETWlNTERKg,18-12-2006,303,8403,290,3.77
lGUXZJ7u_cGxGY-sCDhBPg,24-06-2009,180,964,276,3.88
diDXW06J_Llz_Q8gY2bfZw,14-10-2006,267,3452,1147,3.69
jOZheuOkUGKp4htT0xHIlA,27-02-2008,344,15712,494,3.93
aFO_yCma7PImpdPkA8ZC-A,02-03-2008,510,3484,638,3.74
_IAkGZyZMKhPpIw08mrZvw,19-01-2010,209,1007,188,2.97
m9lvZzJBlfFMQz97CyWfuw,02-05-2007,1416,31919,189,4.58
tAHMuChEo1Fs6qaRJ7pPng,14-03-2011,330,3698,343,3.87
R6ccl-APNx4oTPuc7AQG4g,22-12-2008,367,1317,182,3.59
OhXNqWrRtNhFc-UQCjBmqA,20-03-2013,353,784,299,3.54
MegXwKOmZhf45KVX1jME_A,14-10-2012,317,995,184,3.77
OqH85SAF0oLijVY_SeAk8A,06-03-2007,635,2114,435,3.89
daFjkFEg4e4pyK-Ze8_ctA,19-11-2008,406,1264,388,4.2
Kij3NAKr3xqUF2ylKH-5HQ,29-03-2011,502,830,551,3.47
4p3RwTwjOtxH7DeNsLzupQ,14-03-2009,1396,4901,393,4.03
Gd_4vU1xGHt-oh0RctnUPA,05-07-2008,219,1236,161,4.06
q84kKzfAAKOYFfCLrmlajw,22-04-2014,176,9122,179,3.68
YvfU5_gDkflMJZEyXZuZ3A,04-03-2011,407,5023,430,3.08
IXAYirFUR2Gs0zNkJi0rXA,04-02-2007,375,1106,279,3.95
qtTd_VDFXoeNkJKrtQ4R2g,23-03-2009,328,1301,747,3.73
fYTamBVBQn1ov12OhhJ4vg,13-06-2010,238,1476,264,3.98
lYjEapT8fWfqHVwN2N47QA,28-03-2013,1361,6631,288,4.47
X_14Pe-kpmR_QiU-SRJvgg,14-05-2010,1022,14503,235,3.49
1rxzeT10ZfqjfoRlmieSCg,28-12-2007,567,2225,232,4.19
7EC0CsYLdvocoG3Qn_jAsw,03-04-2010,237,1105,194,3.42
